group,x,y
3,22.182035131845623,85.34051470400877
3,31.050245909485966,71.80580213505152
3,29.160354303661734,65.77328790506604
3,35.531428191810846,112.07557580165272
3,31.426093608606607,174.86727089347164
3,29.77993925474584,53.288730629664556
3,26.181066029705107,80.25710855082735
3,35.92597132129595,258.3875069986561
3,23.734816500451416,93.90442805683962
3,33.10423665493727,151.8228693898375
3,-8.566990753635764,-18.816906129712294
3,-9.675235377624631,291.05222607660875
3,47.89807892171666,-19.785427686766297
3,20.686074344906956,19.567608919052333
3,29.580144848208874,-70.78395440982462
3,-8.485926818102598,71.74434473142661
3,31.425914666149765,187.00117502697168
3,-5.306121727451682,217.00133147480634
3,38.287389220669866,152.20777106988623
3,24.07169588515535,91.76184053787745
3,30.856928567402065,231.52952837291002
3,4.664987241383642,230.18683785108394
3,-8.509488368872553,-31.28574442150139
3,50.478457702789456,59.78919727919951
3,-1.4197934833355248,106.32154202124241
3,-4.447792561724782,240.93658108139434
3,43.104937590193,32.75399738254616
3,44.844307163730264,160.35909142791877
3,50.946341717615724,58.0830609466954
3,47.67070250445977,273.14070599851004
3,9.00209159962833,77.52472434227079
3,41.55570767214522,106.0049772926467
3,30.795458311215043,176.72380812888335
3,-0.30272375978529453,226.41228914997097
3,50.71821918711066,185.241117463649
3,36.5175461336039,295.6225727121888
3,16.233021294232458,126.04397359425252
3,1.292348686605692,90.37154860722703
3,46.71086280234158,-109.54771968340006
3,25.70736176567152,71.26699901517402
3,8.795403188094497,142.31839410317747
3,41.19167577615008,122.68622721515649
3,4.651026424020529,-51.57078043920282
3,-4.3088333937339485,132.55434979928145
3,16.638860592152923,105.0072916251155
3,10.339313682168722,150.50357703757317
3,11.327868235297501,192.60599013308223
3,22.50782288471237,116.46006468955349
3,39.39525686157867,303.85737223434603
3,-4.111266370397061,172.69518876774225
3,3.391404868569225,200.85364865802075
3,-0.5901901973411441,-5.726340117608686
3,0.7875939221121371,91.6359480122844
3,-9.165778826456517,91.61020625321606
3,31.041259392164648,240.13745330748912
3,12.879235531203449,26.3002186748558
3,50.88720841007307,38.889466676850674
3,18.569026852957904,244.73231345056166
3,10.259459744673222,-8.401990530134299
3,23.58107620337978,190.78437771182507
3,-1.5248962217010558,33.441999467745944
3,-8.326341774780303,150.16231111769457
3,8.501554960384965,120.96537431847311
3,11.317855224013329,83.85203597969337
3,9.46249808324501,148.7110354744681
3,10.215069947298616,34.416815402396125
3,24.15142133226618,180.24155362429113
3,17.142977610696107,290.7190247848913
3,19.154718621633947,109.5091910701851
3,40.95611516665667,222.75523510034571
3,12.303687674924731,14.09247818810536
3,17.878761363681406,-55.74115839684322
3,-8.74409858835861,57.42859258545123
3,-6.757669576909393,217.69541597737347
3,4.028874249197543,218.3002697185231
3,14.645688700955361,-44.525143600553264
3,-6.472494731657207,150.03025606491707
3,30.62096972577274,117.04145833910692
3,13.931614539586008,-12.204662196419577
3,24.31528748292476,186.34239145492214
3,5.157942774705589,98.64732159859466
3,-2.6846914016641676,123.0954006756222
3,16.766857167240232,-88.44327623302405
3,31.977919838856906,238.03412611883246
3,15.540120301302522,191.14357288054288
3,4.30764046870172,166.36555874195676
3,40.90294900396839,94.2624095101602
3,6.094806964043528,98.34168315649555
3,-1.723905106075108,163.42749717821656
3,42.82465126924217,71.23829032190534
3,5.769188871607184,194.28097040516133
3,-9.891932599712163,234.2992000668558
3,1.8494659750722349,283.1980522917679
3,46.35735858650878,55.97650984284272
3,17.724660135805607,135.2408732377791
3,48.403695398941636,146.80101430648097
3,28.440196488518268,41.73685049243531
3,9.618012719787657,197.36268809215017
3,51.055230151396245,162.8288748718519
3,34.14963373169303,46.922849203451676
3,40.26171679375693,51.32665715253414
3,7.099385427311063,187.13579378590794
3,32.982207109220326,193.03956952028386
3,46.04191392706707,277.2297363878796
3,23.72981937788427,142.43989989243818
3,10.011116673238575,78.98664457129146
3,13.858537419699132,165.47377406827385
3,29.210685695055872,245.57913412310512
3,38.36232720641419,119.29452951677402
3,43.33653162745759,68.70365401878163
3,50.96859021531418,185.8113462323728
3,28.328518755268306,248.47562243595104
3,33.904868975281715,83.81105555452098
3,23.55087556410581,179.7350140172757
3,48.109792994800955,22.893049553158534
3,43.61557733267546,69.62223933926506
3,49.03554368251935,218.3369666688316
3,14.78945370670408,131.71598779151958
3,9.61215537134558,130.68198704063863
3,3.5535783846862614,181.97134523943544
3,12.083316863514483,-2.563759011978391
3,-9.309032685589045,-9.782938273284174
3,8.777889606542885,151.134600453555
3,49.33729856554419,254.57992470563894
3,30.566184203140438,109.5007070259721
3,19.39386588986963,101.96137386103958
3,13.338629523292184,-46.600307842868034
3,42.97121397592127,-32.79697396299264
3,5.299730232451111,111.46452154545207
3,33.104380735661834,-47.637594358414134
3,48.81855363631621,109.37029583656648
3,31.584442453458905,317.25491035577585
3,5.302783716004342,122.24059778433273
3,11.363101753871888,220.82244891183015
3,13.38088789023459,38.81527350653003
3,-4.1725726393051445,-58.52935421667078
3,6.1866927752271295,321.28709307573365
3,13.44078132789582,271.9086331019517
3,35.71787212835625,247.7271421158448
3,47.22803163481876,31.6093213159035
3,21.614546441938728,190.4199979416714
3,51.50903923623264,53.93040086664671
3,26.581861563958228,189.97072596517603
3,11.733377205673605,152.7788685774256
3,14.974511503241956,-19.376494652301545
3,-6.819449113681912,61.78838928901868
3,21.599103964865208,-174.67644425337744
3,0.29767633974552155,228.84572614789275
3,-3.3881566831842065,159.98636265175853
3,-3.202352600172162,227.1367610549254
3,-2.937353589106351,82.96546632166852
3,39.673999190330505,256.89942678867214
3,27.671789097599685,309.70748570494015
3,39.918438902590424,128.09535632907915
3,49.40421439753845,211.21879294842904
3,47.13549559097737,130.10526263744856
3,-1.1061570579186082,273.08529535038815
3,42.22140603372827,61.08502875049027
3,18.192842474672943,58.60948465581245
3,13.021713207941502,1.4781448879582229
3,6.111834776587784,180.7156113305294
3,8.47394192777574,159.79574275393236
3,41.24656319897622,110.91643251296276
3,28.46564727090299,-17.68071979761052
3,50.2947406754829,156.8132235494182
3,11.387761268764734,93.40219871180048
3,-0.25379629293456674,250.8047995372683
3,9.948524446692318,167.87732370259891
3,33.88601878192276,74.47370885958452
3,35.03608496906236,29.635388480313253
3,21.837027579080313,210.44380934260104
3,-7.117330013774335,57.95467842796472
3,13.316103214398026,180.2953701868417
3,0.3120514559559524,120.30426637060776
3,28.039172974415123,93.96304093070204
3,13.327079044654965,159.0498148843568
3,12.64709206437692,167.1352151976747
3,12.19255652744323,76.47286327463615
3,23.87828426482156,195.90675780344114
3,11.124043740332127,166.90618443326872
3,33.7982498886995,269.1225174077939
3,18.11135674826801,-10.88973928778313
3,44.16799253132194,15.257868241310334
3,36.71175369853154,129.6810518805909
3,-3.8325503431260586,157.1919418161833
3,17.5840287450701,233.3375748942916
3,40.91219549020752,93.79409423775931
3,14.132822138257325,80.52220837937227
3,2.3225758862681687,292.8631006074537
3,39.589561144355685,85.38087890458384
3,-5.169879869092256,64.25879799807153
3,-7.533350381068885,37.288020305854246
3,-9.761830881237984,33.885946550421835
3,-1.3288258854299784,74.78210797099078
3,39.486603405792266,277.3398214931264
3,25.134512568358332,129.52318679368858
3,51.459578088950366,127.24301639040785
3,4.297304910607636,191.45980489818257
3,21.345521384384483,165.8745562986611
3,18.99349187221378,132.64464257155922
3,-6.826224718708545,361.40711334124495
3,33.060933821834624,160.68752110831238
3,32.62842542864382,57.809856356938795
3,3.441388003528118,346.45345281854384
3,-0.44834804348647594,62.572326970722344
3,24.161622582469136,191.5576350396179
3,43.46044826833531,-97.72909753109184
3,51.529387718997896,-7.1856673276271295
3,-2.1102753030136228,247.01763722817975
3,38.85337624326348,169.41617089570246
3,20.611051521729678,256.21811158112683
3,26.483020945452154,301.5522029275956
3,28.25116469990462,107.41028347935058
3,3.718797618057579,20.81947543867018
3,51.95748469559476,221.47179271980332
3,23.113620937336236,161.4408752463492
3,23.2044777572155,133.92144779506964
3,33.95392192993313,127.04767603161889
3,34.391429596580565,-74.31629001599583
3,42.5068364883773,139.88036180970954
3,33.492269835900515,84.48631777271301
3,50.66819111444056,181.28527761420827
3,10.437739366665483,215.07617980625605
3,33.17921865452081,152.62722015413712
3,5.533441582228988,132.9635699806089
3,1.088564567733556,204.80728334309418
3,51.032316494733095,-16.981146111302138
3,0.9430619031190872,53.25344232520352
3,34.86907059466466,186.68152703880887
3,28.04381813062355,200.30444424384137
3,11.728866804856807,257.1976338604715
3,24.536717874463648,176.15856853238478
3,37.37858816282824,120.42772304586688
3,31.52768195234239,23.702814518184482
3,49.28427057946101,-37.71221908577101
3,22.094428320415318,252.14438432239052
3,43.24937595427036,191.61666988585523
3,42.16111873788759,69.4770252405313
3,38.455765396822244,40.65628253772498
3,24.022422485984862,237.9537549115303
3,22.29055189481005,45.92862327415227
3,7.521532899234444,274.1213983941534
3,-1.3665461642667651,174.98194525591458
3,19.020728196017444,265.8786935288722
3,20.780949632637203,360.2279098969091
3,19.919927943032235,327.41912635842834
3,50.68897218583152,207.37595306155163
3,44.090340945869684,53.183400166076524
3,-1.767416994087398,50.81373838584972
3,-5.810246252454817,16.342987906021136
3,44.094784452579916,298.2842717597296
3,-7.709389267023653,191.95687146201274
3,6.6973943882621825,302.4564364700731
3,29.282978447619826,200.43626221627324
3,-9.123669188469648,32.38850697554369
3,51.80601195571944,-41.97945217167833
3,-3.052763043437153,36.29363570787007
3,44.30023431265727,110.19014038612787
3,19.879262677859515,263.7494745115477
3,-8.570708226878196,82.23693130604627
3,48.59427028475329,237.9827295492767
3,31.488403130322695,115.74603387612363
3,41.03700231062248,90.57746762912042
3,27.604585465043783,-108.0852250173817
3,39.38475464563817,301.99095178549715
3,-6.996681194752455,62.809346340931114
3,42.527945837471634,210.76044780846303
3,23.799512600060552,288.6864591292782
3,9.651048029307276,205.45782066846533
3,37.698229582980275,184.80641676014042
4,8,524.68
4,1,69.96
4,30,1953.7999999999997
4,5,329.79999999999995
4,19,1239.2399999999998
4,4,264.84
4,22,1434.12
4,15,979.3999999999999
4,13,849.4799999999999
4,32,2083.72
4,23,1499.08
4,29,1888.84
5,0,0
5,3.75,1.9179358856823903
5,7.5,3.8030553566084677
5,11.25,5.623103495976828
5,15,7.346938775510203
5,18.75,8.945065895638342
5,22.5,10.39014045825131
5,26.249999999999996,11.657436836932433
5,30,12.725271239281545
5,33.75,13.575372722614823
5,37.5,14.193195814859775
5,41.25,14.568169391615172
5,45,14.693877551020407
5,48.75,14.568169391615172
5,52.49999999999999,14.193195814859779
5,56.24999999999999,13.575372722614826
5,60,12.725271239281549
5,63.74999999999999,11.657436836932439
5,67.5,10.390140458251311
5,71.25,8.945065895638347
5,75,7.346938775510208
5,78.75,5.62310349597683
5,82.5,3.8030553566084713
5,86.25,1.9179358856823965
5,90,1.7994810109920293e-15
6,0.2655086631421,-2.413530878825023
6,0.37212389963679016,-3.2762063149916374
6,0.5728533633518964,-4.994337739610239
6,0.9082077899947762,-7.0134388718020775
6,0.2016819310374558,-2.505376575584215
6,0.8983896849676967,-6.751434180385854
6,0.9446752686053514,-8.79494057077277
6,0.6607977924868464,-5.510650225173081
6,0.6291140438988805,-4.655516705209343
6,0.061786270467564464,-0.3609538029256743
6,0.20597457489930093,-0.8436070894494997
6,0.17655675252899528,-1.469560794615771
6,0.6870228466577828,-4.992574801028536
6,0.384103718213737,-1.987060383564209
6,0.7698414199985564,-6.849685199685282
6,0.49769924208521843,-5.266193290553936
6,0.7176185082644224,-5.694221893927027
6,0.9919060948304832,-8.170955315083367
6,0.3800351794343442,-3.5831696904850077
6,0.7774452213197947,-6.6528720880151395
6,0.9347052311059088,-8.127113495643503
6,0.21214252128265798,-0.9703894228758129
6,0.651673766085878,-4.061478374599824
6,0.12555509596131742,-0.012280402244741473
6,0.26722066872753203,-2.5672784593121376
7,3.5687933433800936,-23.031207226613542
7,3.4573578825220466,-24.70198617293003
7,1.559958173893392,-4.921816482305192
7,3.1092827953398228,-19.085137679938292
7,3.8424719888716936,-28.910938676960928
7,1.7386379390954971,-6.218347269170332
7,2.8500587148591876,-18.469569630299546
7,1.599977475591004,-6.383470229767706
7,1.3014086075127125,-3.028599831445003
7,3.028348592109978,-18.35283586913464
7,0.8107690205797553,-2.25534197208232
7,2.8444848898798227,-16.29801389966621
7,0.486767684109509,-1.2888542654565869
7,0.9819540558382869,-1.686204054694837
7,0.573217517696321,-2.082255039920364
7,0.9585176603868604,-1.4715710874977814
7,0.23573750909417868,0.13726830248474045
7,2.5691530341282487,-13.135806443869152
7,3.5050768507644534,-24.55197106786944
7,3.1156587097793818,-19.157320014492708
7,3.1892353035509586,-20.99145372054045
7,1.8210978144779801,-6.75196326221099
7,1.6403363281860948,-4.717270839239968
7,3.243480971083045,-19.939368517361537
7,2.4197331611067057,-11.56644566116083
7,2.6188957123085856,-13.83498310206254
7,1.412789087742567,-4.904014379837288
7,1.08104058355093,-3.774883727398249
7,2,-8.797089525071964
7,2.1,-7.565916893550029
8,0.7799848897848278,-0.4599929297509525
8,0.8806190348695964,0.22270410977891592
8,0.4131242095027119,-1.0477609357001498
8,0.06380848051048815,0.5894804779985839
8,0.33548749168403447,-1.213651933451517
8,0.7237259466201067,1.7701924927889654
8,0.33761533349752426,-0.4331735293031998
8,0.6304141224827617,1.8043800323128452
8,0.8406145540066063,-0.24439697668107654
8,0.8561316647101194,-0.8010605025635358
8,0.3913592810276896,0.10365472379334337
8,0.3804938856046647,0.1035741129677384
8,0.8954454259946942,-1.5010936371969938
8,0.6443157629109919,1.1826140156108154
8,0.7410786487162113,-0.9713833748289376
8,0.6053034465294331,0.45667789927470165
8,0.9030816114973277,0.6754120894126237
8,0.2937301550991833,0.19679873973157327
8,0.1912601098883897,-0.08054000380115031
8,0.8864509433042258,0.3749744510066402
8,0.5033394857309759,-0.9680248141085908
8,0.8770575430244207,-0.6278017087598564
8,0.18919362244196236,-1.0759264118311396
8,0.758103052387014,1.7317122941812393
8,0.7244988926686347,1.6427185395721404
8,0.9437248182948679,0.4513904223217359
8,0.547646587016061,-1.1233718821680523
8,0.7117438677232713,0.13862523975247373
8,0.3889050998259336,1.5894533027760793
8,0.10087312618270516,-0.4555236591929929
8,0.9273020885884762,0.9833768552487745
8,0.28323250031098723,-0.9173560610503295
8,0.5905731588136405,0.8074873295282015
8,0.11036060494370759,-0.9337669822880564
8,0.840507032116875,-1.0636056519907215
8,0.3179636844433844,-0.8932991444369421
8,0.7828513369895518,-0.7132126062885829
8,0.2675082073546946,-0.8571790410223498
8,0.21864528488367796,0.7850053622369435
8,0.5167968363966793,0.17187090055648024
9,1.0620346525684,3.948756461528271
9,1.4884955985471606,0.9101527811927246
9,2.2914134534075856,1.0541532291994222
9,3.632831159979105,-4.447496991513088
9,0.8067277241498232,-1.7453680962232432
9,3.5935587398707867,4.964554792895141
9,3.778701074421406,9.816358617182345
9,2.643191169947386,1.600614299242931
9,2.516456175595522,3.9515229982732634
9,0.24714508187025785,-0.07130913741831929
9,0.8238982995972037,-6.22617914446527
9,0.7062270101159811,-1.509991208405614
9,2.748091386631131,0.22702334075315855
9,1.536414872854948,0.9325649147280302
9,3.0793656799942255,7.963619403914796
9,1.9907969683408737,5.40851631696042
9,2.8704740330576897,1.4737612451782174
9,3.967624379321933,1.9072911027750086
9,1.5201407177373767,4.700929451213589
9,3.1097808852791786,5.27114070159163
9,3.738820924423635,-0.452721733208691
9,0.8485700851306319,-2.8586197167060923
9,2.606695064343512,3.908265862158961
9,0.5022203838452697,4.244440929653295
9,1.0688826749101281,0.29337507917696226
9,1.5444563701748848,5.6411037284109815
9,0.05356133263558149,2.0333784679438054
9,1.5295518282800913,-1.8364905036297832
9,3.47876338288188,4.488609163427627
9,1.361395986750722,-4.557698691003385
9,1.928320461884141,8.707774878012497
9,2.3982633017003536,11.820610133889582
9,1.9741652281954885,-0.2567751997761545
9,0.7448704056441784,-4.624776807067311
9,3.3094932744279504,5.496192756754425
9,2.6738669527694583,1.4638205428114452
9,3.1769594429060817,14.549656356848748
9,0.43177450355142355,0.14921958917529266
9,2.894843784160912,5.764571839582613
9,1.6450977185741067,1.4560889687626157
9,3.283785176463425,-1.0893379032412867
9,2.5882407752797008,3.014554117795475
9,3.131731049157679,-6.519408305129044
9,2.212145246565342,9.097490505066704
9,2.1188783207908273,2.4613693476921505
9,3.1574249267578125,13.388998293217014
9,0.09332480933517218,2.4522074919664507
9,1.9089202601462603,-2.022595946492064
9,2,4.653631767445274
9,2.1,-2.990488158221257
10,0.4199505615979433,-0.9253905440669518
10,3.458179796114564,2.2789411813591607
10,2.4585798867046833,1.327886231822899
10,2.228638155385852,1.826289873647244
10,1.3151092762127519,0.11383812296118268
10,1.812525781802833,1.6127902610184637
10,2.0017638904973865,0.9271889291615271
10,0.7234654445201159,2.3990782430699182
10,2.118522411212325,2.433026629267582
10,0.3011029828339815,1.1783618426472693
10,1.11102373059839,1.284529903039847
10,0.8507980769500136,2.413279824495012
10,1.1391619239002466,0.256520991552751
10,3.5803764117881656,2.3888070571591498
10,1.7849412932991982,2.9032037403372715
10,3.1199395591393113,1.8257344034017713
10,3.5224761394783854,2.604378745672684
10,1.6524968380108476,0.9174053030834346
10,0.2552339220419526,-0.12540551697139996
10,1.3419499667361379,0.7860732713230545
10,2.894903786480427,2.824937010390203
10,1.350461333990097,0.897718670454383
10,2.521656489931047,1.4961890059671528
10,3.3624582160264254,4.073296562746664
10,3.4245266588404775,2.518604536269107
10,1.5654371241107583,1.067406473343918
10,1.5219755424186587,1.114383970484958
10,3.581781703978777,3.5994716594459693
10,2.5772630516439676,1.9860391050650579
10,2.9643145948648453,2.332688479280817
10,2.4212137861177325,1.2348607357758596
10,3.6123264459893107,2.55586277637774
10,1.1749206203967333,1.0019017499649372
10,0.7650404395535588,0.00547103079539335
10,3.545803773216903,3.3840840969850725
10,2.0133579429239035,0.04674045009873207
10,3.508230172097683,3.1223387342916054
10,0.7567744897678494,-0.977123726429434
10,3.032412209548056,2.1159243569967363
10,2.8979955706745386,1.7742681549612747
10,3.7748992731794715,2.3482617944421484
10,2.190586348064244,1.6938653972685809
10,2.846975470893085,0.3057901682640558
10,1.5556203993037343,2.4563771308221067
10,0.40349250473082066,-1.3921276055137068
10,3.7092083543539047,2.489930369966567
10,1.132930001243949,-0.24305370719897146
10,2.362292635254562,1.1164905369743983
10,2,3.7497815419971974
10,2.1,1.6979174882840493
11,0.39667641278356314,1.0218522282788332
11,0.475610232912004,0.9126439981457425
11,0.20175863802433014,0.23651685486538804
11,3.7170156789943576,7.416668343833077
11,2.6948489313945174,5.783517665604116
11,0.3794314218685031,1.7964853480631486
11,1.9703844832256436,4.454465185833171
11,1.8462073625996709,4.296368924392693
11,1.5008661234751344,2.3860705361712466
11,3.964396878145635,8.420741541317959
11,0.7054028548300266,1.5207681114903788
11,3.2537408340722322,5.773856653598343
11,0.273786548525095,0.8080844683742594
11,1.6017989870160818,3.1242206716741556
11,0.5645773028954864,1.8614482617758714
11,0.7732394495978951,1.163437899393458
11,3.3654068671166897,6.515707857269106
11,2.8796559534966946,5.2962571583046705
11,1.0688483323901892,2.0491446840621084
11,1.980006579309702,4.161019048362573
11,0.3324555912986398,0.29903709603747636
11,1.4155369624495506,3.246260508889938
11,3.876835221424699,7.1496290496971655
11,2.498856758698821,4.4737213109937715
